"","Cust_ID","Dwelling","LengthRes","HomeCode","HomeValue","IncCode","AgeCode","Child0_2","Child3_5","Child6_11","Child12_16","Child17_18","FirstChannel","Email","OccupCd","Travel","CurrAff","CurrEv","Wines","FineArts","Exercise","SelfHelp","Collect","Needle","Sewing","DogOwner","CarOwner","Cooking","Pets","Fashion","Camping","Hunting","Boating"
"86312",86502151,2,7,2,0,7,4,2,2,2,2,3,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"86324",86511134,1,3,2,0,9,2,2,2,2,2,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"86335",86518340,1,20,2,74000,6,3,2,2,2,2,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86346",86525130,1,15,2,0,8,4,2,2,2,3,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86394",86568303,1,20,2,171000,1,6,2,2,2,2,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86400",86570977,1,15,2,205000,1,5,2,2,2,2,2,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
"86447",86595200,1,20,2,240000,9,6,2,2,2,2,2,2,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0
"86460",86606589,4,14,2,575000,9,4,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86471",86614987,1,4,2,0,1,7,2,2,2,2,2,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86495",86626878,1,20,2,0,9,5,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86497",86628517,1,20,2,59000,9,4,2,2,2,3,3,1,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"86529",86647379,1,11,2,113000,7,3,2,2,2,3,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"86537",86654900,1,7,2,0,5,3,2,2,2,2,2,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86540",86657482,1,7,2,0,7,3,2,2,3,2,2,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"86541",86658285,2,8,2,0,6,4,2,2,2,2,2,2,0,13,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0
"86544",86660275,1,16,2,129000,7,3,2,2,3,3,2,1,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"86554",86664564,1,6,2,0,9,3,2,2,2,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86556",86665216,1,6,2,0,6,6,2,2,2,2,2,1,1,14,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"86560",86669114,1,5,2,0,6,5,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86565",86670496,1,10,2,0,5,3,2,2,2,3,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86578",86682035,1,13,2,69000,7,4,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86588",86686499,1,3,2,0,9,2,2,2,2,2,2,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86589",86687031,4,2,2,0,3,7,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86592",86689251,1,14,2,194000,9,4,2,2,2,3,3,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86616",86704404,1,9,2,0,6,6,2,2,2,2,2,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86623",86707179,1,20,2,0,4,6,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86654",86731405,1,20,2,0,5,5,2,2,2,2,2,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86660",86734799,1,16,2,0,7,4,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86661",86735808,1,3,2,0,8,4,2,2,2,2,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86690",86757071,1,6,2,0,9,4,2,2,2,2,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86707",86766897,1,11,2,0,9,4,2,2,2,2,2,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86709",86767557,1,8,2,0,9,4,2,2,2,2,3,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86721",86774666,1,1,1,0,3,2,2,2,2,2,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86739",86791454,1,20,2,87000,5,6,2,2,2,2,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"86747",86794328,1,19,2,0,4,5,2,2,2,2,2,1,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
"86752",86797818,2,12,2,0,6,5,2,2,2,2,2,1,0,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"86780",86812678,1,15,2,195000,8,5,2,2,2,3,2,2,0,15,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
"86782",86814539,1,14,2,103000,8,4,2,2,2,2,2,1,0,15,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0
"86784",86815533,1,7,2,0,7,5,2,2,2,2,2,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0
"86793",86823025,1,5,2,0,5,3,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86803",86833553,1,15,2,210000,7,4,2,2,2,3,2,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86814",86840995,1,11,2,544000,9,4,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86834",86858792,1,7,2,0,8,4,2,2,2,2,2,2,1,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"86869",86879939,1,20,2,71000,6,5,2,2,2,2,2,1,1,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"86910",86915870,1,19,2,208000,8,4,2,3,3,3,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"86912",86916183,1,20,2,60000,6,5,2,2,2,2,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"86915",86917145,1,20,2,38000,7,4,3,2,2,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86916",86917402,1,20,2,64000,8,4,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86926",86928040,1,13,2,154000,7,4,2,2,2,3,2,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"86939",86935044,1,20,2,118000,9,5,2,2,2,2,2,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"86964",86948751,1,11,2,0,9,4,2,2,2,2,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86965",86949666,1,1,2,0,6,3,2,2,2,3,2,2,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0
"86969",86954203,1,6,2,0,5,3,2,2,2,2,2,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0
"86972",86959705,1,20,2,269000,6,5,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87009",86979474,1,20,2,165000,7,5,2,2,2,2,2,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87015",86980671,1,20,2,195000,9,4,2,2,2,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87041",86998080,1,20,2,489000,9,5,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87073",87018522,1,20,2,80000,9,4,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87082",87026487,1,18,2,89000,6,4,2,2,2,3,3,2,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"87101",87045986,1,20,2,0,7,4,2,2,2,2,2,2,1,5,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0
"87116",87055150,1,19,2,92000,7,4,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87122",87062843,1,12,2,92000,6,5,2,2,2,2,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87130",87065051,1,8,2,0,8,3,2,3,2,2,2,1,0,13,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0
"87148",87076682,1,18,2,43000,8,4,2,2,2,2,3,1,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"87167",87090314,1,11,2,605000,9,5,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87209",87114605,1,18,2,0,6,5,2,2,2,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"87234",87124007,1,17,2,0,6,4,2,2,2,2,3,2,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"87243",87127797,1,4,2,0,9,4,2,2,2,2,2,2,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"87245",87128372,1,14,2,0,6,5,2,2,2,2,2,1,0,15,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"87301",87155855,1,20,2,144000,7,5,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"87320",87165179,1,3,2,0,7,5,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87347",87177876,1,20,2,40000,9,5,2,2,2,2,2,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"87348",87178182,1,15,2,0,8,3,2,3,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"87353",87179781,1,20,2,0,1,3,2,2,2,3,2,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87375",87194807,1,20,2,64000,6,4,2,2,2,2,3,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0
"87410",87211402,1,8,2,0,9,5,2,2,3,2,2,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1
"87438",87223170,1,13,2,211000,7,6,2,2,2,2,2,2,1,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"87441",87223814,1,16,2,194000,7,5,2,2,2,2,2,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87444",87225865,1,6,2,0,9,4,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87455",87230252,1,8,2,0,9,5,2,2,3,3,2,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
"87473",87242496,1,5,2,0,7,3,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87515",87258534,1,9,2,0,7,4,2,2,2,3,2,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"87529",87269973,1,19,2,70000,6,5,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"87533",87275203,1,8,2,0,8,4,2,2,3,2,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87538",87278366,1,14,2,124000,6,4,2,2,2,2,3,2,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"87552",87285190,1,20,2,0,1,6,2,2,2,2,2,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
"87580",87299075,1,2,2,0,9,5,2,2,2,2,2,2,0,5,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"87625",87329224,1,9,2,0,7,4,2,2,2,2,3,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87627",87331544,1,19,2,0,8,5,2,2,2,2,2,2,1,8,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
"87668",87351669,2,18,2,108000,4,6,2,2,2,2,2,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0
"87674",87353963,1,13,2,91000,6,4,2,2,2,2,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"87675",87355481,1,20,2,193000,5,4,2,2,2,2,3,1,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0
"87688",87366611,1,20,2,102000,5,6,2,2,2,2,2,1,0,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"87689",87367311,1,12,2,314000,9,5,2,2,2,2,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87699",87372328,1,3,2,0,9,5,2,2,2,2,2,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87704",87375558,1,20,2,375000,9,5,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87728",87390280,1,14,2,311000,7,4,2,2,2,2,2,1,1,5,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0
"87755",87402747,1,17,2,338000,7,4,2,2,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87759",87403623,2,5,2,0,7,4,2,2,2,2,2,2,0,5,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
"87787",87418280,1,20,2,0,6,4,2,2,2,2,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87821",87431916,1,20,2,228000,7,4,2,2,3,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87823",87432069,1,20,2,161000,9,5,2,2,2,3,3,3,0,5,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"87834",87432682,1,20,2,154000,9,5,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87837",87432769,1,20,2,0,9,4,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87840",87432845,1,20,2,0,8,3,2,2,2,2,2,3,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0
"87846",87433366,2,18,2,0,6,6,2,2,2,2,2,3,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0
"87859",87434055,1,18,2,200000,8,4,2,2,2,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87861",87434097,4,11,2,166000,1,6,2,2,2,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"87863",87434108,1,13,2,200000,9,4,2,2,2,3,2,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"87865",87434377,1,19,2,217000,7,3,2,2,3,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87878",87435382,1,7,2,0,9,5,2,2,2,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87880",87435751,1,2,2,0,9,3,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87882",87435816,1,17,2,250000,9,5,2,2,2,2,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87889",87436322,1,18,2,127000,7,4,2,2,2,3,3,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"87891",87436418,1,20,2,143000,4,6,2,2,2,2,2,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87895",87436735,1,20,2,0,5,4,2,2,2,2,2,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87897",87437224,1,20,2,68000,4,4,2,2,2,2,2,3,0,6,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"87910",87438488,1,20,2,65000,7,5,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"87913",87438761,1,3,2,0,3,5,2,2,2,2,2,3,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0
"87924",87440336,1,7,2,0,9,3,2,2,3,3,2,3,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"87930",87440784,1,11,2,0,6,6,2,2,2,2,2,3,1,8,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
"87944",87442260,1,20,2,176000,7,5,2,2,2,2,2,3,1,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"87957",87443290,1,6,2,210000,6,3,2,2,2,2,2,3,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0
"87967",87444146,1,13,2,0,7,4,2,2,2,2,2,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"87970",87444349,1,20,2,115000,1,4,2,2,2,3,3,3,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
"87971",87444351,4,9,2,0,6,4,2,2,2,2,2,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87972",87444794,1,9,2,0,6,4,2,2,2,3,2,3,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"87977",87445060,1,3,1,0,9,2,2,2,2,2,2,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"87978",87445290,1,20,2,0,4,6,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87981",87445608,1,20,2,91000,9,5,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87992",87447013,1,20,2,100000,3,5,2,2,2,2,2,3,0,5,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
"87995",87447063,1,20,2,72000,7,4,2,2,2,3,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87997",87447182,1,19,2,135000,6,5,2,2,2,2,2,3,0,5,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
"87999",87447394,1,14,2,0,6,5,2,2,2,2,2,3,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"88007",87448263,1,14,2,125000,9,4,2,2,2,3,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"88020",87449826,1,16,2,0,6,5,2,2,2,2,2,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88028",87450508,4,9,2,128000,1,7,2,2,2,2,2,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88044",87451855,1,17,2,103000,9,4,2,2,2,2,2,3,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
"88045",87451911,1,3,2,0,7,2,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88057",87452524,1,20,2,52000,6,5,2,2,2,2,2,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88068",87453587,1,12,2,0,6,4,2,2,2,3,3,3,0,7,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"88073",87453838,2,7,2,0,9,2,2,2,2,2,2,3,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
"88074",87453861,1,20,2,0,6,4,2,2,2,3,3,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"88075",87454001,1,14,2,50000,6,4,2,2,2,2,2,3,0,14,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"88076",87454019,1,13,2,111000,7,4,2,2,2,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88080",87454206,1,13,2,82000,9,4,2,3,3,3,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88081",87454237,1,18,2,117000,8,4,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88087",87454791,1,16,2,0,6,4,2,2,2,2,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"88089",87454877,1,6,2,160000,9,4,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88092",87455034,1,20,2,0,8,4,2,2,2,3,2,3,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"88096",87455253,1,13,2,0,8,5,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"88100",87455556,1,7,2,0,9,3,2,2,2,3,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"88102",87455750,1,13,2,64000,8,4,2,2,2,3,2,3,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0
"88105",87455930,1,20,2,156000,7,5,2,2,2,2,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88110",87456718,1,9,2,0,6,3,2,2,2,2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88122",87457700,2,18,2,107000,7,5,2,2,2,2,2,3,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"88124",87457762,1,15,2,113000,3,5,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88125",87457859,1,4,2,0,8,6,2,2,2,2,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88127",87458057,1,20,2,0,6,5,2,2,2,2,2,3,0,8,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"88128",87458106,1,20,2,0,7,4,2,2,2,2,2,3,0,8,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0
"88139",87458561,1,10,2,62000,6,3,2,2,2,2,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88150",87459196,1,12,1,0,4,3,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"88158",87459986,1,20,2,177000,7,4,2,2,2,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88173",87461307,1,5,2,0,9,5,2,2,2,2,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"88180",87461920,1,20,2,0,1,7,2,2,2,2,2,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88185",87462202,1,10,2,0,9,4,2,2,2,2,2,3,0,5,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"88196",87463232,1,20,2,96000,6,6,2,2,2,2,2,3,0,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"88205",87463622,1,14,2,0,6,4,2,2,2,2,2,3,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"88219",87464780,1,6,2,0,9,5,2,2,2,2,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88227",87465204,1,8,2,0,7,3,3,3,2,2,2,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88233",87465650,1,14,2,148000,7,4,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88240",87466209,1,20,2,0,4,7,2,2,2,2,2,3,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88244",87466681,1,16,2,197000,9,5,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88253",87467055,1,15,2,117000,6,4,2,2,2,3,3,3,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0
"88264",87467684,1,6,2,0,5,6,2,2,2,2,3,3,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
"88265",87467752,1,20,2,244000,6,7,2,2,2,2,2,3,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"88273",87468678,1,20,2,307000,5,6,2,2,3,2,2,3,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"88276",87468884,1,20,2,0,6,4,2,2,2,2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88288",87470068,1,19,2,185000,9,4,2,2,2,2,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88298",87470994,1,20,2,0,4,5,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"88305",87471305,1,5,2,0,5,7,2,2,2,2,2,3,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88306",87471324,2,6,2,0,7,4,2,3,2,2,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"88312",87472038,1,11,2,0,7,5,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88360",87495038,1,20,2,0,7,5,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"88376",87501178,1,14,2,120000,9,4,2,2,2,3,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88377",87501993,1,8,2,360000,6,4,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88405",87515794,1,2,2,0,6,3,3,3,2,2,2,2,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
"88493",87563177,1,20,2,245000,9,4,2,2,2,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88532",87583960,1,8,2,0,9,5,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88541",87588286,1,10,2,0,9,6,2,2,2,2,2,2,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
